"family","target","index","x","y","mean_truth","oracle_lower","oracle_upper","fit_lower","fit_upper","fit_midpoint","fit_width","fit_lower_q025","fit_lower_q975","fit_upper_q025","fit_upper_q975","fit_midpoint_q025","fit_midpoint_q975","fit_width_q025","fit_width_q975","observed"
"fixed_design","RQR",19,-0.933209647495362,-0.299940102624181,-0.704492274224583,-2.68053862013968,-0.201770807272539,-4.30962725025458,-0.169814511874103,-2.23972088106434,4.13981273838048,-5.78743402836043,-2.98401489614445,-0.277310458063489,-0.00438941152744315,-2.98559856961662,-1.56519784915877,2.81796408776927,5.60924583487258,TRUE
"fixed_design","RQR",20,-0.929499072356215,-0.435688745745682,-0.699264769156102,-2.67635856348411,-0.196276823230129,-4.28752009482184,-0.164498930572425,-2.22600951269713,4.12302116424941,-5.75384135389467,-2.97220067092496,-0.270986658278866,-0.000144937770118439,-2.96621996793605,-1.55652280351689,2.81133639183537,5.58113061685364,TRUE
"fixed_design","RQR",21,-0.925788497217069,-0.278039693886509,-0.69404552510834,-2.67218676784927,-0.190791100208436,-4.26550234685113,-0.159191038734892,-2.21234669279301,4.10631130811624,-5.72162237076572,-2.95957954355606,-0.264629012986708,0.00372973015343318,-2.94722177553302,-1.54761270796671,2.80563519121703,5.5539564019448,TRUE
"fixed_design","RQR",22,-0.922077922077922,-1.11273448356415,-0.688834542081295,-2.66802323323514,-0.185313638207461,-4.24357400634247,-0.153890836361503,-2.19873242135199,4.08968316998097,-5.68970460540467,-2.94580601680925,-0.25845914363679,0.00785242924697816,-2.92719595825558,-1.53923035530444,2.8007821571485,5.526556708375,TRUE
"fixed_design","RQR",23,-0.918367346938776,-0.442688568869858,-0.683631820074969,-2.66386795964173,-0.179844437227204,-4.22173507329585,-0.148598323452258,-2.18516669837405,4.07313674984359,-5.65757694676147,-2.93367831408298,-0.252401644509435,0.0118955611235435,-2.90840114864397,-1.53107997017167,2.79336257151402,5.49999720641466,TRUE
"fixed_design","RQR",24,-0.914656771799629,-2.57483925024798,-0.67843735908936,-2.65972094706904,-0.174383497267665,-4.19998554771127,-0.143313500007158,-2.17164952385921,4.05667204770411,-5.62589587461022,-2.92118542058323,-0.246286971182852,0.0158036999158652,-2.89047901415028,-1.52319888727036,2.78643085187991,5.47443442117203,TRUE
"fixed_design","RQR",25,-0.910946196660482,-0.568150964399029,-0.673251159124469,-2.65558219551707,-0.168930818328844,-4.17832542958873,-0.138036366026202,-2.15818089780747,4.04028906356253,-5.59373730008151,-2.90855918468595,-0.240275625860783,0.0198512679628981,-2.8722687918651,-1.51425493806965,2.78156724283602,5.44732853702606,TRUE
"fixed_design","RQR",26,-0.907235621521336,-0.144915986795578,-0.668073220180297,-2.65145170498581,-0.163486400410741,-4.15675471892823,-0.132766921509391,-2.14476082021881,4.02398779741884,-5.56159942567328,-2.89542300394984,-0.234196831230162,0.0240748351102347,-2.85316337918838,-1.50573497369726,2.77521355432412,5.42010754443333,TRUE
"fixed_design","RQR",27,-0.903525046382189,-0.549939558758221,-0.662903542256842,-2.64732947547527,-0.158050243513356,-4.13527341572978,-0.127505166456724,-2.13138929109325,4.00776824927305,-5.53014922008488,-2.88304333545851,-0.228175202566974,0.0282886125154597,-2.83470825800935,-1.49785615221427,2.76728580471536,5.39370725304163,TRUE
"fixed_design","RQR",28,-0.899814471243043,-0.452112323123248,-0.657742125354105,-2.64321550698545,-0.152622347636689,-4.11388151999336,-0.122251100868202,-2.11806631043078,3.99163041912516,-5.49777453070454,-2.87016780879702,-0.222195850626183,0.0321729844918888,-2.81630536960428,-1.49015625808971,2.76037316813793,5.36951657123389,TRUE
"fixed_design","RQR",29,-0.896103896103896,-0.384677468770786,-0.652588969472086,-2.63910979951635,-0.14720271278074,-4.09257903171899,-0.117004724743824,-2.10479187823141,3.97557430697516,-5.46586118052109,-2.85670099492245,-0.216151046595533,0.0363703698547538,-2.79753254250602,-1.48164262455345,2.75271342448841,5.34322312153133,TRUE
"fixed_design","RQR",30,-0.89239332096475,-1.33284389003792,-0.647444074610785,-2.63501235306797,-0.141791338945508,-4.07136595090665,-0.111766038083591,-2.09156599449512,3.95959991282306,-5.43590160602471,-2.84655358849451,-0.210073673902229,0.0403907521200489,-2.77912180946837,-1.47343589605246,2.74523647926015,5.3158521761446,TRUE
"fixed_design","RQR",31,-0.888682745825603,-0.179005740592015,-0.642307440770203,-2.6309231676403,-0.136388226130995,-4.05024227755636,-0.106535040887502,-2.07838865922193,3.94370723666886,-5.40431928974232,-2.83469630755808,-0.204043275279141,0.0444400285008617,-2.76079688366837,-1.46417197356081,2.73835524858251,5.28897646940346,TRUE
"fixed_design","RQR",32,-0.884972170686456,-0.922675301309786,-0.637179067950338,-2.62684224323335,-0.1309933743372,-4.02920801166811,-0.101311733155557,-2.06525987241183,3.92789627851255,-5.37203635053254,-2.82304769278194,-0.197962615527932,0.0484927183501621,-2.74280478153367,-1.45613456979674,2.73108587666035,5.26333844685664,TRUE
"fixed_design","RQR",33,-0.88126159554731,-1.45300798949097,-0.632058956151191,-2.62276957984712,-0.125606783564123,-4.0082631532419,-0.0960961148877576,-2.05217963406483,3.91216703835414,-5.34244431823002,-2.81419776369,-0.191913489521225,0.0525615742363825,-2.72523546481357,-1.44768719727244,2.72342432947001,5.23699670075539,TRUE
"fixed_design","RQR",34,-0.877551020408163,-0.163645881731786,-0.626947105372761,-2.61870517748161,-0.120228453811763,-3.98740770227773,-0.0908881860841019,-2.03914794418092,3.89651951619363,-5.31278847901541,-2.8032993329387,-0.185861743390746,0.0566445824918274,-2.706759213334,-1.43974607458345,2.71581426385969,5.21101286115469,TRUE
"fixed_design","RQR",35,-0.873840445269017,-0.304448395814672,-0.62184351561505,-2.61464903613682,-0.114858385080121,-3.9666416587756,-0.085687946744591,-2.0261648027601,3.88095371203101,-5.28309087167617,-2.79142844949316,-0.179920948060379,0.0608902706400465,-2.689479660156,-1.43176182292212,2.70958786769922,5.18618657465648,TRUE
"fixed_design","RQR",36,-0.87012987012987,-0.191878700871621,-0.616748186878057,-2.61060115581274,-0.109496577369198,-3.94596502273552,-0.0804953968692243,-2.01323020980237,3.86546962586629,-5.25163173404225,-2.77921578797462,-0.173999730791992,0.0649170065582294,-2.67174475178588,-1.42255951294796,2.70488885707856,5.16061413426922,TRUE
"fixed_design","RQR",37,-0.866419294990724,-2.74406168728065,-0.611661119161782,-2.60656153650938,-0.104143030678992,-3.92537779415747,-0.0753105364580022,-2.00034416530774,3.85006725769947,-5.21999157954066,-2.76749780083105,-0.168168006199186,0.0690232958437204,-2.65434745877111,-1.41372437362075,2.69899599354545,5.13477319907057,TRUE
"fixed_design","RQR",38,-0.862708719851577,-0.126202001254088,-0.606582312466225,-2.60253017822674,-0.0987977450095049,-3.90487997304147,-0.0701333655109247,-1.9875066692762,3.83474660753054,-5.1899843949027,-2.75803207599425,-0.162352110857324,0.0732017193774144,-2.63695564080406,-1.40558243553886,2.69349501748293,5.11017105864545,TRUE
"fixed_design","RQR",39,-0.85899814471243,-1.08838141030905,-0.601511766791385,-2.59850708096482,-0.0934607203607351,-3.8844715593875,-0.0649638840279914,-1.97471772170775,3.81950767535951,-5.16004980699514,-2.74580491501034,-0.15642703804978,0.0774491125500579,-2.62011751833498,-1.39808762645798,2.68751569272986,5.08574915580979,TRUE
"fixed_design","RQR",40,-0.855287569573284,-0.451475609513188,-0.596449482137264,-2.59449224472362,-0.0881319567326834,-3.86415255319558,-0.0598020920092027,-1.96197732260239,3.80435046118638,-5.13080652374518,-2.73444110649592,-0.150569708871361,0.0815089350753974,-2.60256872243248,-1.3900577742513,2.67968390249071,5.06012565549168,TRUE
"fixed_design","RQR",41,-0.851576994434137,-0.133374329632262,-0.59139545850386,-2.59048566950313,-0.0828114541253496,-3.8439229544657,-0.0546479894545583,-1.94928547196013,3.78927496501114,-5.10117201782823,-2.72337663276053,-0.144720913072826,0.0857359159375658,-2.58450304596972,-1.3809698657726,2.67247718280932,5.03583178078871,TRUE
"fixed_design","RQR",42,-0.847866419294991,-0.0648533771356543,-0.586349695891175,-2.58648735530336,-0.0774992125387338,-3.82378276319786,-0.0495015763640586,-1.93664216978096,3.7742811868338,-5.07052914912067,-2.7117127581961,-0.138748489211058,0.089733039996118,-2.56666177954272,-1.37215233209322,2.66691407577587,5.01192469815327,TRUE
"fixed_design","RQR",43,-0.844155844155844,-0.715075069410529,-0.581312194299207,-2.58249730212431,-0.0721952319728358,-3.80373197939206,-0.0443628527377031,-1.92404741606488,3.75936912665436,-5.04168948619376,-2.701900226541,-0.132809547589034,0.0938994770385715,-2.54965473605705,-1.36374955043995,2.66182076705457,4.98814622926858,TRUE
"fixed_design","RQR",44,-0.840445269016698,-0.0309020474016888,-0.576282953727958,-2.57851550996598,-0.066899512427656,-3.7837706030483,-0.0392318185754923,-1.9115012108119,3.74453878447281,-5.01295663618635,-2.69197361556953,-0.127062490948861,0.0979044145353491,-2.53192226905096,-1.35622613686111,2.65562328056277,4.96542692837223,TRUE
"fixed_design","RQR",45,-0.836734693877551,-0.370775531015997,-0.571261974177426,-2.57454197882836,-0.061612053903194,-3.76389863416659,-0.034108473877426,-1.89900355402201,3.72979016028916,-4.9844033565423,-2.68049439994567,-0.121310028637203,0.10214418873393,-2.51565872683646,-1.34747919112512,2.6504489650471,4.94116238400754,TRUE
"fixed_design","RQR",46,-0.833024118738404,-0.0716200549977994,-0.566249255647612,-2.57057670871147,-0.0563328563994501,-3.74411607274691,-0.0289928186435039,-1.88655444569521,3.71512325410341,-4.95500972418247,-2.66792492520415,-0.115512881041916,0.106480815089095,-2.49828598392353,-1.33945711697196,2.6442636060228,4.91828343861192,TRUE
"fixed_design","RQR",47,-0.829313543599258,-0.143183419908424,-0.561244798138517,-2.56661969961529,-0.0510619199164239,-3.72442291878928,-0.0238848528737265,-1.8741538858315,3.70053806591555,-4.92742747515792,-2.65866461687928,-0.109612831142778,0.110675920274927,-2.48147744934845,-1.33132991283606,2.63828767138358,4.89605337448924,TRUE
"fixed_design","RQR",48,-0.825602968460111,-0.475433528776739,-0.556248601650139,-2.56267095153983,-0.0457992444541158,-3.70481917229368,-0.0187845765680933,-1.86180187443089,3.68603459572559,-4.89955561646516,-2.64695914043349,-0.103831590271215,0.115137539185107,-2.46439107886284,-1.32293728412232,2.6319776276378,4.87405586743588,TRUE
"fixed_design","RQR",49,-0.821892393320965,-0.992837796121122,-0.551260666182479,-2.55873046448509,-0.0405448300125256,-3.68530483326013,-0.0136919897266048,-1.84949841149337,3.67161284353353,-4.86981034634766,-2.63511139951992,-0.0980660440855721,0.119363162590521,-2.44729917614613,-1.31427964684158,2.62639556920837,4.85142003826375,TRUE
"fixed_design","RQR",50,-0.818181818181818,-1.81014617977783,-0.546280991735537,-2.55479823845106,-0.0352986765916533,-3.66587990168862,-0.0086070923492606,-1.83724349701894,3.65727280933936,-4.84116343386759,-2.62414808901276,-0.0923142813333256,0.123496696657473,-2.43082208988293,-1.30615103205483,2.61937175244228,4.82826162615275,TRUE
"fixed_design","RQR",51,-0.814471243042672,-0.029340768695642,-0.541309578309313,-2.55087427343775,-0.0300607841914993,-3.64654437757915,-0.00352988443606102,-1.82503713100761,3.64301449314309,-4.81372038017561,-2.61338366069358,-0.0866050166325757,0.127620797463657,-2.41412554239342,-1.29822818601873,2.61331274892965,4.80477998415944,TRUE
"fixed_design","RQR",52,-0.810760667903525,-1.7955120837409,-0.536346425903807,-2.54695856944516,-0.0248311528120629,-3.62729826093172,0.0015396340129941,-1.81287931345936,3.62883789494472,-4.78529353751065,-2.60192013874461,-0.0809107450656607,0.131501010866224,-2.39775290166341,-1.28991954405178,2.6073622110433,4.78074645068922,TRUE
"fixed_design","RQR",53,-0.807050092764378,-0.16975752873198,-0.531391534519019,-2.54305112647329,-0.0196097824533444,-3.60814155174634,0.00660146299790494,-1.80077004437422,3.61474301474424,-4.75676137591995,-2.59095447133196,-0.0754485336372912,0.135561455637257,-2.38093405953715,-1.28127533281038,2.60045893019416,4.75751080052599,TRUE
"fixed_design","RQR",54,-0.803339517625232,-0.335423682739811,-0.526444904154949,-2.53915194452214,-0.0143966731153441,-3.58907425002299,0.0116556025186711,-1.78870932375216,3.60072985254166,-4.72900858361637,-2.58036403397261,-0.0698548807458212,0.139738894614598,-2.36381121818515,-1.27331653312381,2.59364406924418,4.73698630190789,TRUE
"fixed_design","RQR",55,-0.799628942486085,-0.868534182042794,-0.521506534811597,-2.53526102359171,-0.00919182479806169,-3.57009635576168,0.0167020525752929,-1.7766971515932,3.58679840833698,-4.70155249655115,-2.5685865947334,-0.0643199470104209,0.14391317446323,-2.34799982670671,-1.26510049492737,2.58711133598357,4.71555807946474,TRUE
"fixed_design","RQR",56,-0.795918367346939,-0.602649779147075,-0.516576426488963,-2.53137836368199,-0.00399523750149722,-3.55120786896242,0.0217408131677703,-1.76473352789732,3.57294868213019,-4.67460858635928,-2.55809710265881,-0.0586076354329499,0.148238732452676,-2.33176786068731,-1.25762159300947,2.58094683252257,4.69306074999393,TRUE
"fixed_design","RQR",57,-0.792207792207792,-1.86611160806821,-0.511654579187047,-2.52750396479299,0.00119308877434954,-3.5324087896252,0.0267718842961033,-1.75281845266455,3.5591806739213,-4.64742611015108,-2.54575689129343,-0.0530501293377792,0.152453189618427,-2.31526760687528,-1.24927294016702,2.57319280128066,4.67152644460671,TRUE
"fixed_design","RQR",58,-0.788497217068646,-0.485827141365623,-0.506740992905848,-2.52363782692471,0.00637315402947802,-3.51369911775001,0.0317952659602916,-1.74095192589486,3.54549438371031,-4.6215097851416,-2.53519087620233,-0.0473990936135005,0.156659126665166,-2.2989992657257,-1.24142570479201,2.56790678270425,4.64777071583089,TRUE
"fixed_design","RQR",59,-0.784786641929499,-0.160008970222739,-0.501835667645368,-2.51977995007714,0.0115449582638886,-3.49507885333687,0.0368109581603355,-1.72913394758827,3.53188981149721,-4.5952296476051,-2.52324934397124,-0.0419731914618325,0.160846065251781,-2.28343829862689,-1.23316422404918,2.56286460377694,4.62615629829809,TRUE
"fixed_design","RQR",60,-0.781076066790352,-0.129916565596844,-0.496938603405606,-2.5159303342503,0.0167085014775813,-3.47654799638577,0.0418189608962351,-1.71736451774477,3.51836695728201,-4.56756449442392,-2.5106794044381,-0.036562503004032,0.164993717387094,-2.26731626793909,-1.22581292926709,2.55889361945625,4.60393283653868,TRUE
"fixed_design","RQR",61,-0.777365491651206,-1.30114346924366,-0.492049800186561,-2.51208897944417,0.021863783670556,-3.45810654689672,0.0468192741679901,-1.70564363636436,3.50492582106471,-4.54069250750238,-2.49790262163542,-0.0310932020123739,0.16911556231037,-2.25124364683489,-1.21794277863609,2.55326834345226,4.5823818322945,TRUE
"fixed_design","RQR",62,-0.773654916512059,-0.292863762242098,-0.487169257988235,-2.50825588565876,0.0270108048428128,-3.4397545048697,0.0518118979756006,-1.69397130344705,3.4915664028453,-4.51292943232366,-2.48640809267519,-0.0256037530861387,0.173575383903809,-2.23480741732463,-1.21009112129117,2.5470571546809,4.5601672289632,TRUE
"fixed_design","RQR",63,-0.769944341372913,-1.31997244322127,-0.482296976810626,-2.50443105289407,0.0321495649943518,-3.42149187030472,0.0567968323190668,-1.68234751899283,3.47828870262379,-4.48681543095823,-2.47456295424771,-0.0200111369701943,0.177567855476283,-2.21899575182043,-1.20238923229847,2.54122639915525,4.5375118869523,TRUE
"fixed_design","RQR",64,-0.766233766233766,-0.104726731262594,-0.477432956653736,-2.5006144811501,0.0372800641251726,-3.40331864320179,0.0617740771983884,-1.6707722830017,3.46509272040017,-4.46131166940888,-2.4644799472544,-0.0145813100426478,0.181848616797662,-2.20349971388384,-1.1947924851728,2.53547774699198,4.51718945856488,TRUE
"fixed_design","RQR",65,-0.76252319109462,-0.543601709015394,-0.472577197517563,-2.49680617042684,0.0424023022352755,-3.38523482356089,0.0667436326135657,-1.65924559547366,3.45197845617446,-4.4339685397324,-2.45344757430787,-0.00929193985834095,0.185984298526378,-2.18798546901507,-1.18689305615071,2.5298675459962,4.49531874246663,TRUE
"fixed_design","RQR",66,-0.758812615955473,-0.087860786355868,-0.467729699402109,-2.4930061207243,0.0475162793246604,-3.36724041138204,0.0717054985645983,-1.64776745640872,3.43894590994664,-4.40864418929047,-2.44180366839748,-0.00390345670923785,0.190062664061816,-2.17271315967396,-1.17954952449081,2.52136009552109,4.47408297921152,TRUE
"fixed_design","RQR",67,-0.755102040816326,0.037195414911438,-0.462890462307372,-2.48921433204248,0.0526219953933276,-3.34933540666523,0.0766596750514867,-1.63633786580687,3.42599508171671,-4.38253234654337,-2.43026182732142,0.00146186339405063,0.194227803861302,-2.15817037616437,-1.17199665127134,2.51537371755798,4.45328627137946,TRUE
"fixed_design","RQR",68,-0.75139146567718,-0.161941371119745,-0.458059486233353,-2.48543080438138,0.0577194504412767,-3.33151980941046,0.0816061620742304,-1.62495682366811,3.41312597148469,-4.35705692064883,-2.42105252804969,0.00678811060790667,0.198213408905508,-2.14241815974413,-1.16353412331986,2.50873323383962,4.43308327925261,TRUE
"fixed_design","RQR",69,-0.747680890538033,-0.229033597798957,-0.453236771180052,-2.481655537741,0.0628086444685077,-3.31379361961773,0.0865449596328297,-1.61362432999245,3.40033857925056,-4.33070638799363,-2.410286917752,0.0122880203753862,0.202204781323463,-2.12643548402319,-1.1555770163141,2.50225452079366,4.41312643252232,TRUE
"fixed_design","RQR",70,-0.743970315398887,-0.852850082307573,-0.44842231714747,-2.47788853212133,0.0678895774750209,-3.29615683728704,0.0914760677272846,-1.60234038477988,3.38763290501432,-4.30500505771371,-2.40016782372845,0.0176569445597407,0.206257849653533,-2.11165268872119,-1.14708601977663,2.49659726994421,4.39247976316426,TRUE
"fixed_design","RQR",71,-0.74025974025974,-1.033379501958,-0.443616124135605,-2.47412978752239,0.0729622494608163,-3.27860946241839,0.0963994863575952,-1.5911049880304,3.37500894877599,-4.28024379515732,-2.38799425718152,0.0229218374884891,0.210384077878902,-2.09660060467038,-1.13898188269256,2.49030228797099,4.37293576440424,TRUE
"fixed_design","RQR",72,-0.736549165120594,-1.40660644635305,-0.438818192144458,-2.47037930394416,0.0780266604258932,-3.26115149501179,0.101315215523761,-1.57991813974401,3.36246671053555,-4.25494525597936,-2.37575425644941,0.0283141253286834,0.214543892603903,-2.08120135700729,-1.13134067106351,2.48432842939071,4.35379777386831,TRUE
"fixed_design","RQR",73,-0.732838589981447,-0.296281930816652,-0.434028521174029,-2.46663708138664,0.0830828103702528,-3.24378293506722,0.106223255225782,-1.56877983992072,3.350006190293,-4.23013037318087,-2.36399375168994,0.0336121410881448,0.218717816166457,-2.06629116585728,-1.12300951712193,2.47750391174573,4.33351144266389,TRUE
"fixed_design","RQR",74,-0.7291280148423,-0.936276201562151,-0.429247111224318,-2.46290311984985,0.0881306992938941,-3.2265037825847,0.11112360546366,-1.55769008856052,3.33762738804835,-4.20470867369993,-2.3531572116845,0.0389273013578829,0.22285801543163,-2.05207202455155,-1.11528669817943,2.47089821515159,4.312755941956,TRUE
"fixed_design","RQR",75,-0.725417439703154,-0.145431387058489,-0.424473962295325,-2.45917741933377,0.0931703271968175,-3.20931403756421,0.116016266237392,-1.54664888566341,3.3253303038016,-4.17958225242305,-2.34345111987177,0.0441388961839816,0.227121423804473,-2.03724064730433,-1.10726893752295,2.46556444486144,4.29275169814841,TRUE
"fixed_design","RQR",76,-0.721706864564007,-0.402458646811903,-0.41970907438705,-2.45545997983842,0.0982016940790229,-3.19221370000577,0.12090123754698,-1.5356562312294,3.31311493755275,-4.15474179673246,-2.3315551860103,0.0493748497264469,0.231439543671077,-2.02244343884629,-1.09949191519254,2.45995213681563,4.27327993348773,TRUE
"fixed_design","RQR",77,-0.717996289424861,-0.534674971908519,-0.414952447499492,-2.45175080136378,0.103224799940511,-3.17520276990937,0.125778519392424,-1.52471212525847,3.30098128930179,-4.13096542124205,-2.3196106194746,0.0545833336125552,0.235729364738706,-2.00785695661734,-1.09139877385691,2.45290160544603,4.25306951749596,TRUE
"fixed_design","RQR",78,-0.714285714285714,-0.216814253267368,-0.410204081632653,-2.44804988390985,0.10823964478128,-3.15828124727501,0.130648111773723,-1.51381656775064,3.28892935904873,-4.10650759781253,-2.30794700624099,0.0599161166789888,0.239932298638875,-1.9929618620305,-1.08469284308112,2.44870033245518,4.23438616192775,TRUE
"fixed_design","RQR",79,-0.710575139146568,-0.743957162310353,-0.405463976786532,-2.44435722747665,0.113246228601332,-3.14144913210269,0.135510014690878,-1.50296955870591,3.27695914679357,-4.08255631005557,-2.29802937749817,0.0651447630059033,0.244145829129596,-1.97781600181009,-1.07650958231128,2.44375807626756,4.21469398254366,TRUE
"fixed_design","RQR",80,-0.706864564007421,-0.00165022474380427,-0.400732132961128,-2.44067283206416,0.118244551400665,-3.12470642439242,0.140364228143888,-1.49217109812426,3.2650706525363,-4.05913805032796,-2.28680822925058,0.0702216374467566,0.248468895482798,-1.96211352457831,-1.06887709538127,2.43700048043535,4.19465978727715,TRUE
"fixed_design","RQR",81,-0.703153988868275,-0.761581312290653,-0.396008550156443,-2.43699669767239,0.123234613179281,-3.10805312414418,0.145210752132754,-1.48142118600571,3.25326387627693,-4.03383040338604,-2.27783540031131,0.0753571580997561,0.252517560693216,-1.94788045018102,-1.0612746806797,2.43096469746639,4.175064840062,TRUE
